ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
VL-6925-045479,23/08/2021,WF-27373,Home Office,Brazil,São Paulo,SP,HWQ-BW-41824047,Furniture,Chairs,383.42
NL-4202-024504,26/02/2021,TE-64172,Corporate,United States,New York,NY,WEX-BI-10827169,Office Supplies,Binders,123.19
SR-6269-548265,21/05/2021,DZ-90600,Home Office,United States,Chicago,IL,UEF-DZ-13425821,Furniture,Bookcases,428.39
KM-0692-903457,12/12/2021,FR-55191,Consumer,United States,Houston,TX,NVR-ZJ-92865964,Office Supplies,Binders,107.57
TC-5481-839379,30/05/2023,XB-34894,Home Office,Brazil,Belo Horizonte,MG,GWQ-NP-52022410,Technology,Phones,717.67
RI-2512-684589,09/11/2024,IP-09371,Consumer,Brazil,Curitiba,PR,XBX-QW-40302178,Technology,Machines,779.07
CD-3998-263365,29/04/2024,BV-21373,Consumer,Canada,Montreal,QC,LYI-BE-91614197,Technology,Accessories,1248.64
CU-4442-506390,15/11/2020,FX-59690,Home Office,Brazil,Rio de Janeiro,RJ,BCV-RA-70368445,Technology,Machines,881.16
SN-9016-831614,04/08/2021,BD-35581,Consumer,United States,Houston,TX,OYM-IW-12446039,Technology,Copiers,304.29
JD-0493-172049,02/10/2020,FY-85848,Home Office,Canada,Ottawa,ON,WFO-WV-41624217,Office Supplies,Paper,78.89
KY-3197-032461,11/04/2021,ZL-59578,Corporate,United States,Chicago,IL,BWZ-QR-28699198,Furniture,Tables,422.69
MX-1362-590374,25/03/2021,EQ-21341,Corporate,Brazil,Rio de Janeiro,RJ,OYX-TI-89254171,Furniture,Tables,276.39
LK-8698-086102,02/01/2021,XF-65773,Consumer,United States,Miami,FL,MCZ-DV-67516413,Technology,Phones,773.32
YT-3158-353136,14/12/2022,NI-94415,Consumer,Brazil,Belo Horizonte,MG,YBA-OT-39830430,Technology,Accessories,725.91
FW-4750-642791,22/10/2020,NS-05338,Corporate,Canada,Vancouver,BC,QXN-AW-53313485,Office Supplies,Art,56.4
TV-3548-413124,26/11/2023,WV-39458,Home Office,Brazil,Curitiba,PR,OJN-LW-14184602,Furniture,Bookcases,558.8
GA-1493-082664,19/06/2020,FC-10486,Consumer,United States,Miami,FL,GZH-OQ-23017162,Furniture,Chairs,458.95
RJ-4704-749939,04/08/2022,MI-35453,Corporate,Brazil,Rio de Janeiro,RJ,FDH-FP-16303844,Furniture,Chairs,406.52
GX-5841-066016,06/04/2023,YY-63460,Home Office,Canada,Montreal,QC,HBU-BM-26731124,Technology,Copiers,686.7
MN-8574-082757,02/05/2023,WK-13233,Corporate,Canada,Montreal,QC,JPT-CP-66185628,Technology,Machines,679.4
NB-0004-983032,02/04/2021,LG-78243,Home Office,Canada,Montreal,QC,RWD-DG-90907364,Technology,Phones,612.16
TB-3917-598979,04/11/2023,SI-13420,Consumer,Canada,Vancouver,BC,PFJ-CY-56884964,Furniture,Chairs,224.85
TL-3266-321743,09/01/2025,ZC-47147,Consumer,United States,New York,NY,CUX-BD-25151021,Technology,Machines,655.04
AR-7559-267204,19/08/2024,PS-34174,Corporate,Brazil,Belo Horizonte,MG,VTK-KL-98894739,Office Supplies,Supplies,91.44
HI-6663-875663,05/10/2022,OU-65365,Home Office,Canada,Vancouver,BC,JKO-AC-30955480,Office Supplies,Supplies,87.04
XB-4139-845813,04/06/2021,TK-51817,Corporate,Canada,Toronto,ON,ZTR-CL-66665729,Technology,Phones,778.34
PJ-8650-725963,20/08/2022,LQ-55328,Home Office,United States,New York,NY,BNU-DE-42942588,Furniture,Furnishings,403.03
LU-8394-107862,13/11/2023,YA-33705,Consumer,Canada,Vancouver,BC,URT-SZ-76143814,Furniture,Storage,390.09
TR-4043-436325,21/10/2023,LN-07836,Corporate,Brazil,Salvador,BA,VKO-OA-60635509,Technology,Machines,945.15
IH-9896-516081,21/02/2024,GH-65331,Home Office,Canada,Calgary,AB,FOV-YM-19670610,Office Supplies,Art,101.93
QC-3902-522617,08/05/2025,OK-56748,Consumer,Brazil,Salvador,BA,AYS-BC-97198104,Furniture,Storage,269.3
PH-5221-092431,29/07/2020,TL-69822,Home Office,Brazil,São Paulo,SP,FOD-AL-62093857,Technology,Copiers,595.58
RL-5781-006201,26/02/2025,NM-33744,Corporate,Canada,Vancouver,BC,YDS-YZ-08981167,Office Supplies,Binders,122.03
DP-5673-438221,01/08/2021,EV-31884,Corporate,Canada,Ottawa,ON,DLJ-RO-30176494,Office Supplies,Paper,136.23
GA-7317-757138,31/03/2022,RL-48362,Corporate,United States,Los Angeles,CA,MDQ-OP-39876630,Technology,Machines,340.94
PO-2023-715950,07/01/2021,RS-52907,Consumer,Brazil,Belo Horizonte,MG,OGM-AZ-15587392,Office Supplies,Supplies,106.98
KS-9254-937550,01/04/2021,QK-23512,Corporate,Brazil,São Paulo,SP,EDH-UD-99160237,Furniture,Furnishings,466.71
LE-5313-808958,07/04/2024,TP-55917,Corporate,Brazil,Curitiba,PR,MED-OC-66200639,Technology,Copiers,687.02
YG-4237-703102,03/04/2025,NB-30996,Corporate,Brazil,São Paulo,SP,NIC-MD-76681328,Technology,Phones,423.86
KE-3545-867496,24/11/2024,HG-46808,Consumer,Canada,Montreal,QC,IJC-QB-95766986,Furniture,Chairs,415.13
AA-3450-986361,24/12/2023,VB-96850,Corporate,Canada,Calgary,AB,ZFF-EW-00565824,Office Supplies,Art,65.18
RM-5033-133339,10/12/2024,AR-80303,Home Office,Brazil,Belo Horizonte,MG,LHU-MK-85520165,Office Supplies,Supplies,125.76
LB-4721-683963,17/01/2021,PB-57885,Corporate,United States,Chicago,IL,KNM-ZE-54100103,Furniture,Bookcases,376.89
VK-3409-299590,28/10/2022,KE-75947,Consumer,United States,Miami,FL,ZEC-NQ-41036430,Furniture,Chairs,350.51
CR-3887-034888,11/06/2023,DT-06051,Corporate,Canada,Montreal,QC,DSD-MM-91810382,Office Supplies,Envelopes,101.05
FH-6888-561219,19/04/2025,NI-43415,Consumer,Brazil,São Paulo,SP,MBR-JO-76161418,Furniture,Tables,412.97
KH-2505-414728,01/12/2020,QV-60584,Corporate,United States,New York,NY,WOB-UY-42822000,Office Supplies,Envelopes,95.02
KP-0765-308859,16/06/2022,AN-59085,Corporate,United States,Miami,FL,LEC-CB-50852312,Furniture,Tables,527.45
KP-9123-910805,28/05/2021,UO-97219,Corporate,Canada,Vancouver,BC,KGM-RD-32769187,Technology,Copiers,540.27
IY-5861-738763,06/06/2022,UJ-13667,Corporate,Canada,Toronto,ON,YQZ-VI-38629210,Technology,Accessories,771.72
XI-0008-540321,30/06/2020,GW-78481,Corporate,Brazil,Curitiba,PR,GRO-CX-03991358,Technology,Copiers,909.85
LP-8975-806553,15/08/2021,FW-89532,Corporate,United States,Los Angeles,CA,NOG-ZZ-40494837,Furniture,Storage,377.55
AU-8522-176203,13/08/2023,GX-15599,Consumer,United States,New York,NY,UHT-WV-46468807,Office Supplies,Paper,83.8
MW-4534-351421,26/11/2021,GA-57971,Consumer,Canada,Montreal,QC,POS-IE-36885671,Office Supplies,Envelopes,70.68
IW-2723-714577,20/07/2022,KI-24184,Consumer,United States,New York,NY,UWK-YY-30968837,Furniture,Tables,446.84
RL-4829-144025,18/03/2024,IR-15174,Corporate,United States,Chicago,IL,OAT-ZQ-11795238,Furniture,Chairs,462.82
GB-0233-440096,01/10/2024,IM-53386,Corporate,Canada,Ottawa,ON,EOU-AI-21909398,Office Supplies,Binders,65.42
GW-5824-746208,15/10/2020,DB-97698,Consumer,United States,Los Angeles,CA,RFY-QZ-16160685,Office Supplies,Paper,117.74
EM-5578-141740,17/07/2022,JM-29218,Consumer,Canada,Calgary,AB,HVO-WV-54913295,Technology,Phones,763.83
OS-0461-301871,21/09/2020,SJ-49013,Corporate,Canada,Montreal,QC,VJA-GC-09912439,Office Supplies,Supplies,75.85
FG-6563-178553,11/12/2024,VW-74224,Corporate,United States,Chicago,IL,UBB-PH-76363741,Office Supplies,Binders,116.14
KO-9647-132440,14/10/2023,IT-60252,Consumer,United States,Chicago,IL,UAD-DS-33715236,Office Supplies,Binders,146.21
EV-7088-833505,01/04/2024,PG-07285,Consumer,United States,Los Angeles,CA,RUJ-ZE-81121792,Furniture,Bookcases,417.06
LC-6376-359486,29/09/2022,AV-21013,Consumer,Canada,Ottawa,ON,OZM-IP-07173628,Office Supplies,Paper,62.6
HY-2517-945063,19/05/2022,HT-16671,Consumer,Brazil,Salvador,BA,VUN-KW-84235513,Furniture,Chairs,488.41
CJ-0321-266478,08/04/2021,UP-69861,Corporate,United States,New York,NY,RJR-TG-86320353,Furniture,Storage,403.26
NW-5019-953064,06/12/2024,RZ-25744,Home Office,Brazil,São Paulo,SP,WMK-YI-89430000,Furniture,Bookcases,233.29
NG-6595-552815,07/04/2025,NS-12516,Home Office,Brazil,Belo Horizonte,MG,CSP-LT-05469101,Technology,Copiers,818.53
ZE-9755-349663,28/04/2023,SJ-75966,Consumer,Brazil,Salvador,BA,RYZ-VT-87728596,Technology,Machines,565.5
OJ-5909-973805,12/01/2024,SE-77909,Corporate,Brazil,Curitiba,PR,LKR-EK-91038729,Technology,Phones,744.89
IH-6643-630028,18/06/2022,KY-45982,Consumer,Brazil,São Paulo,SP,LUL-CS-13183217,Furniture,Chairs,478.03
NB-3229-954686,04/01/2022,BB-34830,Consumer,United States,Chicago,IL,URS-HV-78878952,Technology,Accessories,204.43
XK-5728-922176,23/06/2023,EH-34335,Consumer,Brazil,Salvador,BA,SJB-SS-69735284,Office Supplies,Paper,60.0
WK-4203-652710,02/12/2021,LM-74251,Home Office,Canada,Toronto,ON,KGL-SU-34575576,Furniture,Chairs,426.61
ES-2694-539087,23/05/2021,FG-05584,Consumer,Brazil,Rio de Janeiro,RJ,YYH-CU-81237528,Office Supplies,Envelopes,98.01
WR-1465-344216,26/12/2020,OC-23271,Corporate,Canada,Calgary,AB,HKO-HO-29717846,Office Supplies,Paper,27.19
ZE-5651-675565,24/06/2020,EA-04275,Consumer,Canada,Toronto,ON,UIF-YA-26095876,Furniture,Furnishings,463.14
SH-9521-387151,08/03/2022,BT-56561,Consumer,Canada,Vancouver,BC,XPT-HT-65546207,Technology,Copiers,804.84
QH-1143-891704,12/01/2022,WH-77535,Consumer,Brazil,Salvador,BA,QXK-AN-85894024,Furniture,Storage,468.07
LW-7598-551457,24/09/2021,GW-11328,Consumer,United States,Miami,FL,UPF-VB-05452596,Office Supplies,Binders,115.16
MW-4367-299985,09/03/2023,EI-12882,Home Office,Canada,Ottawa,ON,JKL-YE-78249688,Furniture,Chairs,354.7
NZ-3915-519763,06/01/2025,IK-56816,Corporate,Canada,Calgary,AB,HON-DC-43597393,Furniture,Bookcases,450.26
BB-6404-831466,17/02/2022,PT-49064,Consumer,United States,New York,NY,MPX-KT-33668405,Office Supplies,Binders,80.38
FM-6417-249841,17/06/2023,GZ-61645,Home Office,Brazil,Belo Horizonte,MG,VYR-HD-83825720,Technology,Accessories,687.2
XO-1502-524041,29/06/2022,TQ-61918,Home Office,Canada,Montreal,QC,SAI-UE-43029905,Furniture,Furnishings,333.5
UU-4841-035448,30/04/2021,KP-00666,Consumer,United States,Miami,FL,QZN-TL-63246027,Office Supplies,Binders,112.73
HI-7595-239135,18/01/2024,FS-64046,Home Office,Brazil,Rio de Janeiro,RJ,FMK-GI-77197878,Technology,Copiers,791.93
YE-2697-490743,02/10/2022,PX-91497,Consumer,Brazil,Belo Horizonte,MG,BHW-CI-28651718,Technology,Phones,678.35
RG-4364-268501,23/10/2024,BV-15812,Home Office,United States,Miami,FL,ZFS-TR-86550605,Furniture,Chairs,593.2
DB-4016-482791,28/12/2022,RC-85603,Consumer,Brazil,Rio de Janeiro,RJ,NRW-WB-63533146,Furniture,Chairs,382.52
EO-0283-966097,28/08/2020,XI-58651,Consumer,Brazil,Curitiba,PR,SRP-ZZ-86790117,Technology,Copiers,647.44
SW-2806-183175,15/09/2021,AD-72586,Consumer,Canada,Ottawa,ON,DAL-JO-14976602,Furniture,Furnishings,330.26
OW-2665-096592,12/12/2020,GW-65099,Corporate,United States,Houston,TX,NNR-TF-79684798,Technology,Copiers,270.95
QR-7529-646917,07/02/2023,MW-58972,Home Office,Brazil,Belo Horizonte,MG,TSA-OB-54604504,Office Supplies,Paper,151.06
RL-1292-138351,10/06/2023,RG-51511,Home Office,Canada,Vancouver,BC,TIA-DH-54395995,Furniture,Tables,400.95
QK-2478-761283,27/05/2024,NB-76022,Corporate,Canada,Vancouver,BC,WBQ-JS-01316159,Technology,Accessories,741.76
ND-0602-770746,08/02/2023,QU-68385,Home Office,Canada,Calgary,AB,WVA-TI-77365869,Office Supplies,Envelopes,106.14
ZA-0595-955970,27/07/2022,DD-95361,Home Office,Canada,Ottawa,ON,POL-JS-20484639,Office Supplies,Art,108.08
CO-5652-163566,16/03/2022,VN-80766,Home Office,United States,New York,NY,CAQ-KY-65412739,Office Supplies,Supplies,160.52
TH-2456-330129,03/04/2023,QJ-37013,Corporate,United States,Miami,FL,ATU-LQ-92277765,Office Supplies,Envelopes,122.57
HJ-2781-835904,24/12/2024,YF-61418,Consumer,Canada,Vancouver,BC,UGN-DM-56552712,Office Supplies,Envelopes,81.52
KJ-7723-578318,03/07/2020,OV-10714,Corporate,Brazil,São Paulo,SP,XGE-SR-28940608,Technology,Machines,785.19
XH-4555-048756,31/12/2020,UZ-90720,Consumer,Brazil,Belo Horizonte,MG,PDQ-WN-42161718,Furniture,Bookcases,427.06
PB-3556-628867,03/10/2020,EQ-67896,Corporate,Canada,Toronto,ON,WHQ-SR-78885090,Technology,Phones,937.74
KE-6275-730023,11/11/2022,JZ-30299,Home Office,United States,Los Angeles,CA,TBZ-RE-59812964,Technology,Accessories,693.04
QY-4694-440878,09/09/2023,BX-31037,Consumer,Brazil,Rio de Janeiro,RJ,UWY-KF-97049772,Technology,Copiers,594.76
YA-5016-751666,07/03/2024,XC-93935,Corporate,Canada,Vancouver,BC,TDX-EY-38516686,Furniture,Tables,330.93
RH-0700-870541,24/07/2022,OI-89930,Home Office,Brazil,Belo Horizonte,MG,AFR-QR-15187343,Technology,Accessories,581.06
YH-6520-545441,01/11/2021,SX-96301,Consumer,United States,Houston,TX,VIK-VZ-98282833,Office Supplies,Art,147.75
UH-9438-055325,20/08/2021,DX-41093,Consumer,Brazil,São Paulo,SP,VSP-PO-53910927,Furniture,Bookcases,413.35
ZU-1386-133751,03/10/2024,DN-05721,Consumer,Canada,Ottawa,ON,BBA-OB-32702648,Technology,Phones,646.54
HJ-1011-029699,16/01/2022,KH-88054,Consumer,United States,Miami,FL,PEF-HU-18742808,Technology,Copiers,724.79
TK-6147-695017,13/01/2023,IO-08368,Corporate,Canada,Toronto,ON,WWY-IZ-55311265,Technology,Accessories,1265.37
TI-0820-113982,09/12/2024,UI-37581,Consumer,Canada,Calgary,AB,KDP-AD-03392553,Furniture,Bookcases,531.28
JO-9590-280031,28/09/2024,RD-55562,Corporate,United States,Los Angeles,CA,JRN-NU-25806971,Technology,Copiers,312.95
FG-2516-409521,31/03/2022,CJ-42570,Corporate,Brazil,São Paulo,SP,HVG-NR-62737361,Technology,Accessories,639.62
WB-1771-189397,02/10/2022,IQ-82655,Home Office,United States,New York,NY,MTD-FL-47686204,Office Supplies,Paper,130.85
DJ-1316-425557,08/03/2024,NP-12741,Home Office,United States,New York,NY,RFX-YZ-94482851,Office Supplies,Supplies,76.28
GV-8174-761376,18/04/2024,ID-68585,Corporate,United States,Houston,TX,BWC-BE-77007884,Office Supplies,Supplies,130.93
BW-8595-362030,31/05/2022,EC-38085,Consumer,Brazil,Salvador,BA,HIK-RT-49716997,Furniture,Tables,413.01
QE-8309-298844,05/12/2022,FG-12699,Home Office,Brazil,Curitiba,PR,YTZ-CY-13099919,Technology,Accessories,844.07
MX-4417-189041,23/06/2020,ZK-36136,Home Office,Brazil,Rio de Janeiro,RJ,NTI-IO-79027154,Furniture,Storage,473.88
FF-0507-372022,26/03/2022,ED-25961,Consumer,United States,Houston,TX,KEO-ZJ-56981630,Technology,Accessories,744.12
EK-6270-259795,24/02/2024,HP-12024,Consumer,United States,Los Angeles,CA,GFA-MD-47748307,Technology,Accessories,695.3
DK-2909-053102,19/09/2022,NC-45789,Corporate,Brazil,São Paulo,SP,SLE-GA-08843271,Office Supplies,Binders,96.23
YK-2841-588099,27/03/2023,PY-26775,Corporate,United States,Houston,TX,YDH-DE-23866546,Technology,Accessories,762.1
TL-7883-288247,13/08/2020,CK-79145,Home Office,Brazil,São Paulo,SP,THU-AJ-76179249,Technology,Copiers,851.79
QE-8684-173189,10/04/2021,IX-61720,Home Office,Brazil,Rio de Janeiro,RJ,RNY-GZ-80938583,Furniture,Chairs,603.22
RL-5651-216067,12/11/2024,IF-38830,Home Office,United States,Chicago,IL,SIT-WL-04030631,Office Supplies,Art,83.13
GZ-5163-470481,22/05/2025,ZT-19290,Home Office,United States,Chicago,IL,YTX-TS-82164412,Technology,Copiers,1014.73
AN-9053-615952,03/12/2020,YI-71549,Home Office,Canada,Toronto,ON,HTN-MS-26103657,Office Supplies,Art,180.07
UK-7557-625233,31/07/2020,NS-45294,Corporate,Brazil,Rio de Janeiro,RJ,YLJ-CC-94215577,Furniture,Chairs,386.89
HF-7581-884605,09/12/2024,ZI-88943,Home Office,United States,Los Angeles,CA,SZR-JV-00643684,Technology,Phones,692.88
CW-0448-658369,03/01/2025,GV-49911,Consumer,United States,New York,NY,GTY-PF-31091089,Furniture,Storage,396.52
XM-0972-959158,10/12/2020,YS-91261,Corporate,United States,Chicago,IL,OWC-NR-28815748,Office Supplies,Art,88.23
JH-4186-149340,15/11/2022,DX-17100,Corporate,United States,Chicago,IL,OWH-BH-26420067,Technology,Copiers,917.88
OX-2522-050944,19/12/2022,KO-74319,Consumer,Brazil,São Paulo,SP,THN-IF-42261332,Technology,Phones,723.06
SK-9528-684265,29/07/2021,IA-31889,Home Office,United States,New York,NY,GRZ-TL-35916115,Technology,Phones,1110.57
AI-9197-664076,15/11/2024,KG-63701,Home Office,United States,Chicago,IL,YGI-ET-12083273,Technology,Machines,988.39
WQ-5017-514891,07/10/2022,WE-35924,Home Office,United States,Los Angeles,CA,FCU-DA-51625441,Office Supplies,Paper,72.66
NA-4072-657915,14/04/2022,KT-41226,Corporate,Brazil,São Paulo,SP,BYJ-JI-49630669,Technology,Accessories,739.63
YY-8668-942853,20/01/2025,OT-61351,Consumer,Canada,Vancouver,BC,IYW-OG-26229568,Office Supplies,Paper,60.31
RD-4306-497342,30/01/2022,TV-32297,Home Office,Canada,Montreal,QC,PUB-FJ-99936853,Office Supplies,Paper,148.36
CX-5880-772991,19/03/2024,OA-98481,Corporate,Canada,Calgary,AB,PIJ-JE-81642039,Office Supplies,Binders,79.49
OW-2421-644751,03/10/2021,AG-43971,Consumer,United States,New York,NY,FCV-KK-43311476,Furniture,Bookcases,577.79
CQ-5106-066255,10/08/2022,LP-94784,Home Office,Canada,Montreal,QC,SJD-IQ-94743328,Technology,Machines,689.93
CQ-9866-432951,11/02/2025,PR-75395,Home Office,Brazil,Curitiba,PR,EEC-DY-77040861,Technology,Machines,491.41
IV-1109-422159,31/07/2023,WV-48661,Home Office,United States,Miami,FL,WTQ-PJ-64597217,Furniture,Storage,245.96
TE-3515-224598,21/08/2024,GK-54759,Home Office,United States,Miami,FL,CSX-SR-56154468,Office Supplies,Envelopes,70.92
MA-3657-817777,28/02/2024,NA-85050,Corporate,Brazil,Curitiba,PR,CJD-RR-79561454,Office Supplies,Paper,114.26
AT-6059-845818,23/02/2025,IA-31058,Home Office,Brazil,Salvador,BA,VUE-CS-21696468,Technology,Machines,761.05
NF-3745-702382,17/01/2022,UL-63046,Home Office,Brazil,Rio de Janeiro,RJ,IAB-SI-43694592,Office Supplies,Envelopes,85.28
LU-1204-336934,02/08/2024,IC-18899,Home Office,Canada,Calgary,AB,XNE-JA-88997408,Office Supplies,Art,49.58
JV-7056-309305,20/07/2022,VN-16600,Home Office,United States,Los Angeles,CA,NXZ-GK-19200615,Technology,Machines,771.51
HR-0772-881003,05/07/2024,EP-74579,Consumer,Brazil,Curitiba,PR,ODB-DR-60019141,Office Supplies,Paper,137.66
FK-8970-700398,25/11/2024,ER-63191,Consumer,Brazil,Belo Horizonte,MG,ZOO-WL-73219278,Furniture,Bookcases,523.01
ZD-5281-267435,21/08/2020,GX-85350,Home Office,United States,Miami,FL,XVM-ZB-56138463,Furniture,Bookcases,341.65
QQ-1913-229373,22/09/2021,KC-87253,Home Office,United States,Miami,FL,QLO-VD-30562036,Furniture,Storage,396.79
EG-7725-136200,24/10/2023,RX-11313,Home Office,Brazil,Curitiba,PR,YYY-LL-54858515,Office Supplies,Binders,70.43
EZ-3908-513400,07/05/2023,MC-84849,Home Office,Brazil,Rio de Janeiro,RJ,VAV-FB-90216531,Technology,Phones,400.24
EF-9191-787936,19/11/2022,KI-00773,Corporate,United States,Houston,TX,CQB-UA-00476594,Office Supplies,Supplies,48.17
QS-6922-587781,04/04/2025,YB-72971,Consumer,Brazil,Curitiba,PR,LTX-CT-81270112,Technology,Copiers,1191.99
IN-1781-283036,19/05/2022,KZ-64946,Corporate,Canada,Vancouver,BC,SYL-MU-48896785,Furniture,Storage,211.79
VT-1229-572607,16/04/2024,FK-97986,Corporate,Canada,Calgary,AB,CTT-OM-77246771,Office Supplies,Paper,82.12
YU-4970-317425,21/08/2020,OB-08252,Home Office,Canada,Toronto,ON,KJE-DE-68366952,Office Supplies,Supplies,109.65
UW-5862-104593,05/08/2020,NU-20705,Home Office,Canada,Calgary,AB,MBX-NB-92635242,Furniture,Storage,309.57
EL-7121-560760,03/06/2023,OT-35026,Consumer,Brazil,Rio de Janeiro,RJ,PDN-MJ-02446627,Technology,Phones,479.82
LR-2343-454625,23/07/2021,KU-11968,Corporate,Canada,Vancouver,BC,JFK-TQ-79823312,Furniture,Tables,411.82
JF-2615-644709,19/08/2021,FZ-38761,Corporate,Canada,Vancouver,BC,GYG-KY-57012125,Technology,Phones,662.4
JB-7695-565185,21/03/2024,UT-60647,Consumer,Brazil,São Paulo,SP,PNN-MK-59736516,Office Supplies,Paper,88.93
UH-8193-577240,09/09/2023,LU-05118,Consumer,Canada,Calgary,AB,PVQ-IZ-03829335,Office Supplies,Supplies,136.16
HM-5145-622078,26/08/2023,EU-22345,Home Office,Brazil,Belo Horizonte,MG,AOO-DP-88213985,Technology,Machines,663.72
RY-2107-710440,24/06/2023,ZR-91445,Corporate,United States,New York,NY,IIW-UW-40313952,Furniture,Bookcases,316.12
OX-8620-301064,03/09/2022,EQ-74423,Home Office,Brazil,Belo Horizonte,MG,MMF-PE-40021468,Technology,Machines,634.89
IQ-7018-792797,21/01/2024,GN-14358,Home Office,Canada,Montreal,QC,EJX-WF-03209590,Furniture,Furnishings,473.79
XI-0911-651351,22/10/2023,JT-66056,Home Office,Brazil,Rio de Janeiro,RJ,QDN-RO-91061355,Technology,Accessories,739.84
CD-0594-784393,13/02/2025,FC-46295,Home Office,Canada,Montreal,QC,ULH-LZ-46840042,Furniture,Tables,324.64
RJ-7525-653647,27/04/2021,HT-92456,Home Office,United States,Chicago,IL,RFR-LN-64742373,Technology,Machines,724.84
JM-7895-064374,14/02/2023,ZZ-90175,Home Office,Brazil,Salvador,BA,JQQ-EO-54622873,Technology,Phones,615.18
UB-9615-318904,25/09/2023,QB-23892,Home Office,United States,Houston,TX,GBK-TP-21089845,Furniture,Bookcases,263.51
TE-1532-844613,25/02/2025,EB-92734,Home Office,Brazil,Rio de Janeiro,RJ,KYU-DC-60475531,Furniture,Furnishings,524.11
AE-2251-781685,25/03/2024,ZM-34614,Corporate,United States,Miami,FL,ZIV-CL-16819358,Technology,Copiers,621.76
LE-0070-926197,07/06/2021,BW-35407,Consumer,United States,New York,NY,OBV-PD-14018091,Furniture,Tables,281.98
TE-5730-433207,19/09/2022,FS-56041,Home Office,United States,Los Angeles,CA,ITQ-XP-27172175,Furniture,Tables,428.83
EW-1509-213763,09/10/2024,XS-34672,Home Office,Brazil,Rio de Janeiro,RJ,XKG-CR-70619348,Furniture,Bookcases,479.26
EB-8935-552442,15/05/2022,JH-66292,Home Office,United States,New York,NY,YGW-TB-89734221,Technology,Machines,380.96
OE-1844-596409,02/01/2021,IJ-82021,Consumer,Canada,Calgary,AB,DHR-MF-53659496,Furniture,Bookcases,297.27
UX-9229-452571,17/04/2021,CM-86701,Corporate,United States,New York,NY,QDF-FJ-06264626,Technology,Phones,753.07
LS-1985-157952,22/07/2022,ID-23502,Home Office,Brazil,Curitiba,PR,VLG-QW-81884832,Furniture,Bookcases,503.28
IK-6265-811333,21/01/2025,EY-91969,Consumer,Canada,Toronto,ON,TYY-JC-39839951,Technology,Phones,686.45
EB-5383-098616,02/08/2020,TV-37600,Corporate,United States,New York,NY,TYT-XJ-99804638,Technology,Phones,777.51
PW-8843-625026,17/05/2023,NU-91677,Home Office,Brazil,Curitiba,PR,APB-CX-68007461,Technology,Accessories,454.93
HR-2053-592836,06/11/2023,LE-11538,Consumer,United States,Chicago,IL,ZUU-AH-95661923,Furniture,Tables,337.54
VW-2082-310188,26/11/2021,IB-57790,Consumer,Canada,Ottawa,ON,DGZ-JL-74341260,Office Supplies,Envelopes,112.28
GK-7353-281474,02/09/2023,HF-44001,Corporate,Canada,Vancouver,BC,EKR-CK-63296290,Furniture,Storage,473.27
UH-7025-259915,22/08/2023,UN-54415,Home Office,United States,New York,NY,AST-KO-56025806,Furniture,Tables,183.98
QL-0383-737381,13/03/2023,FA-83558,Consumer,United States,New York,NY,EMR-DH-35014855,Technology,Machines,743.14
YK-9064-410305,20/09/2024,NK-74459,Consumer,Canada,Ottawa,ON,MAL-NS-28152221,Office Supplies,Art,100.66
CP-8576-907081,22/07/2021,HK-60891,Consumer,United States,Miami,FL,NYB-DO-98435755,Office Supplies,Paper,45.16
ZS-9773-427878,25/05/2023,WD-15948,Corporate,Brazil,Rio de Janeiro,RJ,APN-US-99118784,Technology,Accessories,1021.45
DD-6214-578682,04/12/2022,QH-19075,Corporate,United States,New York,NY,JHP-AT-55182324,Office Supplies,Binders,122.27
HN-2725-733963,14/01/2022,EI-82586,Corporate,United States,New York,NY,KKC-SU-75132236,Technology,Accessories,734.58
ZT-6019-431471,03/08/2021,BR-07786,Consumer,United States,Houston,TX,DMH-YL-44998067,Furniture,Tables,295.89
JY-3245-965700,20/06/2020,YZ-14885,Consumer,Brazil,Belo Horizonte,MG,XBV-EX-89072929,Office Supplies,Paper,123.08
PP-2152-246710,30/10/2024,OM-58445,Corporate,United States,Miami,FL,EKE-TV-95006848,Office Supplies,Paper,91.63
HO-2863-693821,20/06/2024,LP-00737,Home Office,United States,Chicago,IL,SJC-NF-82814636,Furniture,Bookcases,495.5
NT-9958-190642,21/06/2021,JI-82509,Consumer,United States,Los Angeles,CA,PPN-PG-08706602,Technology,Accessories,483.69
CH-2854-158995,30/07/2021,NW-20421,Home Office,Brazil,São Paulo,SP,BVS-KZ-97953260,Office Supplies,Art,52.71
DE-3306-013856,13/07/2024,GE-11683,Corporate,United States,New York,NY,JTC-VE-25646093,Technology,Phones,552.74
CI-8895-051868,27/09/2024,CH-11957,Corporate,United States,Houston,TX,XTQ-PD-36692849,Office Supplies,Supplies,126.54
KD-6080-402223,21/12/2021,DK-36244,Corporate,United States,New York,NY,HQU-MR-01551488,Office Supplies,Envelopes,61.92
JC-9718-837442,20/04/2022,ML-74723,Consumer,United States,Miami,FL,IZF-NS-42153649,Furniture,Chairs,470.05
CE-2307-913915,21/03/2023,AW-80280,Home Office,United States,Chicago,IL,LSW-YM-82661652,Office Supplies,Art,126.15
