ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
BR-2005-293169,14/03/2023,CL-96244,Home Office,Brazil,Belo Horizonte,MG,PROD-71046,Furniture,Tables,211.31
UN-2016-969994,16/03/2021,CL-23988,Corporate,United States,Miami,FL,PROD-74772,Office Supplies,Labels,73.11
BR-2002-548127,02/02/2025,CL-75397,Corporate,Brazil,Belo Horizonte,MG,PROD-64221,Furniture,Furnishings,235.95
BR-1990-492476,10/03/2024,CL-61257,Corporate,Brazil,Curitiba,PR,PROD-40793,Technology,Phones,440.3
UN-2011-131162,26/09/2022,CL-61589,Home Office,United States,Houston,TX,PROD-28728,Technology,Accessories,621.97
UN-1981-805580,26/03/2025,CL-84745,Corporate,United States,Chicago,IL,PROD-75157,Technology,Phones,516.38
CA-1996-388859,23/01/2023,CL-34375,Corporate,Canada,Vancouver,BC,PROD-62774,Technology,Phones,308.6
BR-2000-256295,22/11/2024,CL-20948,Consumer,Brazil,Salvador,BA,PROD-59053,Office Supplies,Labels,90.69
CA-1990-635746,02/03/2021,CL-40640,Corporate,Canada,Toronto,ON,PROD-60448,Technology,Machines,969.51
CA-1996-607830,09/08/2022,CL-60149,Home Office,Canada,Ottawa,ON,PROD-50415,Furniture,Tables,319.44
UN-2023-460944,06/04/2022,CL-39660,Corporate,United States,Los Angeles,CA,PROD-29998,Furniture,Furnishings,519.07
BR-2011-797195,03/04/2025,CL-56839,Corporate,Brazil,Rio de Janeiro,RJ,PROD-96730,Technology,Phones,268.15
UN-1986-104360,07/04/2023,CL-11609,Corporate,United States,Houston,TX,PROD-75798,Office Supplies,Storage,71.82
BR-2025-897167,13/03/2021,CL-88102,Consumer,Brazil,São Paulo,SP,PROD-31345,Office Supplies,Paper,35.79
BR-1992-627333,14/03/2023,CL-74797,Consumer,Brazil,Salvador,BA,PROD-99518,Office Supplies,Paper,96.53
UN-1997-572243,19/02/2024,CL-24895,Corporate,United States,Miami,FL,PROD-93501,Technology,Accessories,174.16
BR-2014-836542,23/01/2023,CL-17180,Consumer,Brazil,Rio de Janeiro,RJ,PROD-58274,Office Supplies,Binders,73.87
CA-1983-389160,22/08/2021,CL-90135,Home Office,Canada,Calgary,AB,PROD-19666,Furniture,Furnishings,481.26
UN-1970-247888,16/10/2022,CL-16478,Home Office,United States,New York,NY,PROD-44761,Office Supplies,Paper,77.05
CA-2012-670806,18/09/2021,CL-42202,Home Office,Canada,Ottawa,ON,PROD-56509,Furniture,Tables,312.94
UN-2023-988596,22/08/2023,CL-27416,Corporate,United States,Miami,FL,PROD-87975,Technology,Machines,563.35
CA-2021-127546,18/05/2025,CL-77516,Corporate,Canada,Toronto,ON,PROD-37918,Technology,Copiers,656.72
UN-2007-618441,05/07/2020,CL-26548,Corporate,United States,Miami,FL,PROD-16970,Technology,Phones,692.61
UN-2024-909020,23/03/2025,CL-16734,Corporate,United States,New York,NY,PROD-32421,Technology,Accessories,597.72
UN-1988-257638,10/08/2023,CL-63312,Consumer,United States,Los Angeles,CA,PROD-65541,Office Supplies,Storage,40.05
UN-1996-856289,21/09/2023,CL-11026,Corporate,United States,Miami,FL,PROD-22370,Office Supplies,Storage,102.04
CA-2015-331750,22/12/2023,CL-17978,Home Office,Canada,Toronto,ON,PROD-89641,Furniture,Tables,329.17
UN-1974-847028,31/10/2024,CL-71727,Consumer,United States,Miami,FL,PROD-80102,Technology,Accessories,907.45
UN-2015-674678,14/06/2021,CL-83707,Consumer,United States,Miami,FL,PROD-30120,Office Supplies,Storage,78.01
CA-1982-929893,27/12/2024,CL-50064,Corporate,Canada,Vancouver,BC,PROD-50166,Furniture,Chairs,324.31
CA-2009-523180,07/08/2021,CL-42122,Corporate,Canada,Montreal,QC,PROD-56826,Furniture,Tables,380.63
UN-1986-840423,28/08/2021,CL-89806,Consumer,United States,Los Angeles,CA,PROD-50123,Office Supplies,Binders,131.86
UN-1988-455777,29/07/2021,CL-89338,Consumer,United States,Los Angeles,CA,PROD-27660,Furniture,Furnishings,359.62
UN-2008-459142,06/09/2023,CL-81733,Consumer,United States,New York,NY,PROD-62313,Technology,Machines,620.35
BR-1979-930171,03/08/2024,CL-63283,Consumer,Brazil,Salvador,BA,PROD-66786,Office Supplies,Storage,150.07
CA-1973-502694,30/12/2021,CL-16682,Consumer,Canada,Vancouver,BC,PROD-58199,Furniture,Bookcases,418.29
CA-2001-795835,05/05/2022,CL-41928,Consumer,Canada,Ottawa,ON,PROD-91561,Technology,Machines,289.94
CA-1985-462074,08/03/2022,CL-38181,Consumer,Canada,Vancouver,BC,PROD-41646,Furniture,Tables,338.18
BR-2018-428092,19/07/2024,CL-46098,Corporate,Brazil,Salvador,BA,PROD-56680,Technology,Machines,467.11
CA-2022-841206,28/02/2025,CL-62539,Consumer,Canada,Toronto,ON,PROD-90808,Office Supplies,Labels,55.39
BR-1973-389537,17/09/2022,CL-79495,Consumer,Brazil,Salvador,BA,PROD-14094,Furniture,Chairs,380.5
UN-2015-605083,15/09/2023,CL-59566,Home Office,United States,Los Angeles,CA,PROD-78669,Office Supplies,Storage,152.78
BR-1983-456638,17/12/2020,CL-59664,Home Office,Brazil,Curitiba,PR,PROD-56599,Office Supplies,Binders,54.63
UN-1998-891764,17/10/2024,CL-69564,Consumer,United States,Los Angeles,CA,PROD-66948,Furniture,Furnishings,185.24
BR-1990-476172,07/08/2024,CL-15823,Corporate,Brazil,Belo Horizonte,MG,PROD-45791,Furniture,Tables,205.42
CA-1992-288438,05/11/2024,CL-98978,Home Office,Canada,Ottawa,ON,PROD-72997,Office Supplies,Storage,34.69
UN-2004-928364,19/08/2024,CL-41317,Corporate,United States,Miami,FL,PROD-47859,Technology,Accessories,712.41
UN-1973-739577,30/06/2022,CL-89707,Consumer,United States,Chicago,IL,PROD-95147,Office Supplies,Paper,149.72
CA-2023-613572,03/09/2022,CL-65808,Consumer,Canada,Toronto,ON,PROD-87943,Office Supplies,Labels,98.06
BR-1992-758323,22/03/2023,CL-55361,Corporate,Brazil,Salvador,BA,PROD-61249,Technology,Accessories,655.49
UN-1996-330889,20/05/2025,CL-62877,Home Office,United States,New York,NY,PROD-26744,Furniture,Bookcases,462.71
CA-2015-113003,09/03/2023,CL-68995,Corporate,Canada,Montreal,QC,PROD-82536,Technology,Machines,576.45
BR-2015-658108,28/03/2024,CL-96381,Corporate,Brazil,Belo Horizonte,MG,PROD-11650,Furniture,Tables,248.54
BR-2014-220686,24/10/2023,CL-18397,Consumer,Brazil,Curitiba,PR,PROD-34899,Office Supplies,Storage,182.44
BR-2024-887945,31/07/2023,CL-57300,Home Office,Brazil,Belo Horizonte,MG,PROD-54710,Technology,Phones,722.71
CA-2004-189938,01/05/2024,CL-32255,Corporate,Canada,Montreal,QC,PROD-20667,Furniture,Chairs,565.11
CA-2008-561427,11/09/2023,CL-36223,Consumer,Canada,Montreal,QC,PROD-56815,Technology,Machines,496.59
UN-1973-963596,07/06/2020,CL-42358,Consumer,United States,Miami,FL,PROD-85260,Technology,Machines,595.42
BR-1992-264931,01/06/2023,CL-81761,Corporate,Brazil,Salvador,BA,PROD-77201,Technology,Machines,663.48
CA-2020-851265,26/12/2020,CL-29302,Home Office,Canada,Vancouver,BC,PROD-19173,Furniture,Tables,309.46
UN-1996-277454,15/07/2021,CL-87305,Consumer,United States,Houston,TX,PROD-47199,Office Supplies,Storage,53.13
UN-2014-273500,28/06/2024,CL-80267,Consumer,United States,Chicago,IL,PROD-99821,Technology,Accessories,201.53
BR-1987-555697,10/01/2024,CL-36984,Corporate,Brazil,Rio de Janeiro,RJ,PROD-30704,Office Supplies,Labels,89.35
BR-2010-912696,03/08/2022,CL-61581,Consumer,Brazil,Rio de Janeiro,RJ,PROD-87908,Office Supplies,Paper,31.96
UN-1984-950823,30/08/2022,CL-44739,Home Office,United States,Miami,FL,PROD-11759,Office Supplies,Labels,66.18
CA-1985-747647,09/12/2023,CL-22952,Consumer,Canada,Calgary,AB,PROD-95299,Office Supplies,Labels,129.93
UN-2001-770898,28/10/2021,CL-66160,Consumer,United States,Los Angeles,CA,PROD-94469,Furniture,Bookcases,138.35
UN-1995-149325,22/09/2020,CL-16615,Consumer,United States,Miami,FL,PROD-70535,Office Supplies,Labels,127.78
BR-1977-204733,30/11/2023,CL-29309,Corporate,Brazil,Rio de Janeiro,RJ,PROD-17474,Office Supplies,Labels,195.85
CA-1999-424179,03/08/2022,CL-94223,Consumer,Canada,Ottawa,ON,PROD-16697,Office Supplies,Storage,76.9
UN-1983-234220,09/06/2023,CL-14160,Consumer,United States,New York,NY,PROD-32206,Office Supplies,Binders,62.76
CA-2024-323000,21/07/2022,CL-37136,Consumer,Canada,Montreal,QC,PROD-81755,Furniture,Bookcases,360.22
UN-1982-266370,27/07/2022,CL-45158,Home Office,United States,Los Angeles,CA,PROD-23252,Furniture,Furnishings,391.97
UN-1974-271033,10/10/2020,CL-37257,Home Office,United States,Los Angeles,CA,PROD-81929,Furniture,Chairs,319.7
UN-1980-491398,24/11/2022,CL-13643,Consumer,United States,Miami,FL,PROD-26690,Technology,Phones,327.28
CA-2016-451432,28/02/2021,CL-90318,Consumer,Canada,Toronto,ON,PROD-62170,Office Supplies,Binders,101.33
CA-1999-717271,02/10/2024,CL-99528,Corporate,Canada,Toronto,ON,PROD-39911,Technology,Copiers,839.97
UN-1987-356977,08/03/2024,CL-81929,Corporate,United States,Houston,TX,PROD-56544,Technology,Copiers,216.51
CA-2018-552573,17/04/2024,CL-24345,Home Office,Canada,Toronto,ON,PROD-97690,Technology,Phones,895.49
UN-1995-586164,06/04/2021,CL-30047,Corporate,United States,Los Angeles,CA,PROD-18076,Furniture,Chairs,202.34
UN-1973-934630,01/08/2021,CL-56241,Consumer,United States,New York,NY,PROD-47951,Technology,Machines,317.54
BR-1992-297218,16/07/2022,CL-87880,Corporate,Brazil,Rio de Janeiro,RJ,PROD-47980,Furniture,Chairs,217.22
CA-2012-305246,13/02/2021,CL-44519,Corporate,Canada,Toronto,ON,PROD-92348,Office Supplies,Storage,1.0
CA-1976-259423,20/04/2025,CL-10242,Consumer,Canada,Montreal,QC,PROD-18763,Office Supplies,Storage,149.49
BR-2005-763204,12/04/2025,CL-49843,Consumer,Brazil,São Paulo,SP,PROD-47569,Office Supplies,Paper,130.64
UN-2015-682691,16/05/2023,CL-85059,Corporate,United States,Houston,TX,PROD-26600,Office Supplies,Storage,97.61
CA-2024-796901,07/08/2020,CL-18601,Corporate,Canada,Vancouver,BC,PROD-92263,Technology,Phones,183.19
UN-1997-190467,24/04/2023,CL-43083,Corporate,United States,Houston,TX,PROD-95855,Office Supplies,Storage,188.06
UN-2012-447823,07/08/2023,CL-88717,Consumer,United States,Chicago,IL,PROD-81503,Technology,Copiers,588.66
CA-1986-986283,11/04/2021,CL-89586,Home Office,Canada,Ottawa,ON,PROD-92538,Office Supplies,Paper,111.71
BR-1991-403945,27/04/2022,CL-89685,Corporate,Brazil,Curitiba,PR,PROD-80844,Technology,Machines,549.65
BR-1991-494573,26/01/2025,CL-70726,Home Office,Brazil,São Paulo,SP,PROD-25780,Technology,Accessories,492.53
BR-2006-992993,02/11/2020,CL-59553,Consumer,Brazil,São Paulo,SP,PROD-98808,Office Supplies,Binders,38.06
UN-2012-527418,28/02/2021,CL-43354,Corporate,United States,Los Angeles,CA,PROD-39098,Furniture,Furnishings,276.92
BR-1982-686783,27/08/2022,CL-49839,Home Office,Brazil,Curitiba,PR,PROD-17000,Technology,Copiers,346.74
CA-1982-108933,29/12/2021,CL-42161,Home Office,Canada,Vancouver,BC,PROD-41959,Furniture,Bookcases,413.37
BR-2004-620618,15/03/2025,CL-53430,Home Office,Brazil,Rio de Janeiro,RJ,PROD-46766,Office Supplies,Paper,107.84
UN-1998-905466,18/06/2024,CL-57472,Home Office,United States,New York,NY,PROD-72009,Technology,Accessories,590.79
CA-2018-863298,29/11/2023,CL-92073,Corporate,Canada,Montreal,QC,PROD-41267,Technology,Accessories,69.33
BR-1982-927074,27/02/2022,CL-58541,Corporate,Brazil,Salvador,BA,PROD-44721,Furniture,Furnishings,317.17
UN-2015-280143,01/08/2024,CL-28529,Corporate,United States,Los Angeles,CA,PROD-19413,Furniture,Bookcases,86.68
UN-2023-747446,26/10/2020,CL-75345,Consumer,United States,Houston,TX,PROD-57064,Technology,Machines,486.89
BR-1978-312383,16/10/2022,CL-91082,Corporate,Brazil,Rio de Janeiro,RJ,PROD-20612,Furniture,Chairs,332.96
CA-1983-198477,06/03/2022,CL-56464,Consumer,Canada,Ottawa,ON,PROD-94087,Office Supplies,Paper,88.37
BR-1976-377619,28/01/2025,CL-27342,Corporate,Brazil,Curitiba,PR,PROD-58025,Furniture,Bookcases,120.9
UN-1997-482001,05/06/2020,CL-81718,Consumer,United States,Los Angeles,CA,PROD-85163,Office Supplies,Binders,136.91
UN-2020-921167,05/10/2020,CL-90599,Consumer,United States,New York,NY,PROD-74654,Furniture,Bookcases,354.09
CA-2011-425807,18/09/2024,CL-21389,Consumer,Canada,Calgary,AB,PROD-12779,Technology,Phones,563.63
BR-2020-912362,27/01/2021,CL-24748,Consumer,Brazil,Salvador,BA,PROD-61773,Office Supplies,Paper,161.21
UN-1972-463529,04/08/2024,CL-25193,Consumer,United States,New York,NY,PROD-65896,Technology,Copiers,480.92
BR-1994-759668,27/09/2020,CL-27369,Consumer,Brazil,Rio de Janeiro,RJ,PROD-78894,Office Supplies,Paper,68.13
UN-1978-625613,13/09/2021,CL-88198,Home Office,United States,Miami,FL,PROD-10086,Office Supplies,Paper,92.22
CA-2005-233393,09/02/2021,CL-18450,Corporate,Canada,Toronto,ON,PROD-58181,Office Supplies,Storage,159.98
UN-1993-183726,09/09/2022,CL-75019,Home Office,United States,Los Angeles,CA,PROD-16242,Technology,Machines,558.47
CA-2014-765757,27/04/2024,CL-97260,Corporate,Canada,Vancouver,BC,PROD-85275,Technology,Accessories,697.92
CA-2009-365728,05/12/2022,CL-77880,Corporate,Canada,Toronto,ON,PROD-53604,Furniture,Bookcases,264.9
CA-1994-568596,15/11/2023,CL-45624,Consumer,Canada,Toronto,ON,PROD-74122,Office Supplies,Storage,67.6
CA-1992-802486,05/08/2020,CL-60855,Corporate,Canada,Vancouver,BC,PROD-90518,Technology,Accessories,927.17
BR-2002-716159,18/07/2021,CL-14466,Home Office,Brazil,São Paulo,SP,PROD-22663,Office Supplies,Storage,96.98
CA-2017-527261,29/07/2020,CL-63375,Consumer,Canada,Vancouver,BC,PROD-70486,Technology,Accessories,852.8
CA-1993-524227,12/12/2021,CL-43929,Home Office,Canada,Vancouver,BC,PROD-89222,Technology,Accessories,397.5
UN-1976-355125,25/01/2024,CL-61565,Home Office,United States,Miami,FL,PROD-70424,Furniture,Tables,442.33
CA-2024-210002,18/05/2021,CL-42903,Consumer,Canada,Montreal,QC,PROD-36917,Technology,Copiers,1173.0
UN-1984-300208,18/11/2022,CL-13032,Consumer,United States,Chicago,IL,PROD-14746,Furniture,Tables,368.39
BR-2004-533180,09/02/2023,CL-53210,Consumer,Brazil,Salvador,BA,PROD-73575,Furniture,Chairs,581.05
BR-1973-617609,23/01/2022,CL-54583,Consumer,Brazil,Salvador,BA,PROD-53362,Furniture,Tables,367.3
BR-1970-583627,26/01/2023,CL-82290,Corporate,Brazil,Curitiba,PR,PROD-31222,Furniture,Tables,404.62
BR-2002-999823,13/07/2024,CL-49805,Corporate,Brazil,Curitiba,PR,PROD-11918,Office Supplies,Binders,111.38
UN-1978-917197,13/07/2023,CL-80039,Home Office,United States,Miami,FL,PROD-33682,Technology,Accessories,486.81
UN-1972-131251,18/04/2022,CL-93666,Corporate,United States,Miami,FL,PROD-64873,Furniture,Furnishings,355.49
UN-1975-697317,22/01/2024,CL-31298,Home Office,United States,Los Angeles,CA,PROD-52367,Office Supplies,Paper,97.76
BR-2010-367651,04/07/2020,CL-79949,Consumer,Brazil,Belo Horizonte,MG,PROD-41347,Technology,Phones,597.56
BR-1979-897512,19/09/2021,CL-86962,Corporate,Brazil,Rio de Janeiro,RJ,PROD-98384,Furniture,Tables,556.05
BR-1997-392689,04/05/2021,CL-58279,Consumer,Brazil,São Paulo,SP,PROD-51094,Office Supplies,Storage,35.5
CA-2009-497440,03/02/2025,CL-11385,Home Office,Canada,Calgary,AB,PROD-57831,Furniture,Bookcases,286.13
UN-1989-457622,17/04/2024,CL-39257,Home Office,United States,New York,NY,PROD-94383,Office Supplies,Storage,123.73
UN-2024-858487,20/04/2023,CL-88690,Corporate,United States,Houston,TX,PROD-48598,Office Supplies,Storage,77.31
CA-2001-906375,16/02/2022,CL-33588,Corporate,Canada,Ottawa,ON,PROD-41308,Furniture,Bookcases,333.24
CA-1989-208751,09/05/2021,CL-45670,Consumer,Canada,Montreal,QC,PROD-20440,Technology,Accessories,268.43
CA-1986-700611,20/03/2024,CL-25947,Corporate,Canada,Ottawa,ON,PROD-59844,Office Supplies,Paper,74.36
BR-1972-663792,25/09/2021,CL-88610,Consumer,Brazil,Curitiba,PR,PROD-74560,Furniture,Tables,275.94
BR-1986-858487,29/10/2022,CL-12028,Home Office,Brazil,São Paulo,SP,PROD-19081,Technology,Machines,657.13
CA-2011-955472,12/02/2021,CL-91087,Corporate,Canada,Toronto,ON,PROD-98832,Technology,Accessories,411.68
UN-2000-373296,28/06/2021,CL-11848,Consumer,United States,New York,NY,PROD-91584,Furniture,Chairs,120.62
BR-1986-103238,25/10/2022,CL-62701,Home Office,Brazil,Rio de Janeiro,RJ,PROD-61742,Furniture,Furnishings,286.67
CA-1982-761670,26/02/2021,CL-73443,Home Office,Canada,Toronto,ON,PROD-73907,Furniture,Tables,196.44
BR-1998-217517,08/12/2023,CL-37299,Consumer,Brazil,Belo Horizonte,MG,PROD-12555,Technology,Copiers,437.02
UN-1993-563224,30/11/2023,CL-91156,Consumer,United States,Houston,TX,PROD-30761,Office Supplies,Storage,48.35
BR-1972-943126,20/10/2023,CL-37264,Corporate,Brazil,Salvador,BA,PROD-82094,Office Supplies,Binders,66.3
BR-1985-201527,28/11/2021,CL-99433,Corporate,Brazil,Curitiba,PR,PROD-62563,Technology,Accessories,570.25
BR-1997-559044,16/02/2022,CL-56870,Corporate,Brazil,Salvador,BA,PROD-83477,Office Supplies,Paper,146.38
BR-1998-224025,24/02/2021,CL-91274,Consumer,Brazil,Curitiba,PR,PROD-67228,Office Supplies,Labels,67.99
BR-1993-290536,11/06/2023,CL-55249,Consumer,Brazil,São Paulo,SP,PROD-88849,Furniture,Furnishings,253.57
BR-1971-464940,03/10/2024,CL-81373,Consumer,Brazil,Salvador,BA,PROD-83685,Office Supplies,Paper,176.23
CA-2021-182693,23/12/2023,CL-14867,Home Office,Canada,Ottawa,ON,PROD-67546,Office Supplies,Storage,125.34
CA-1987-920562,27/08/2021,CL-38841,Home Office,Canada,Ottawa,ON,PROD-18284,Technology,Copiers,662.38
UN-1992-627573,10/04/2024,CL-28703,Corporate,United States,Chicago,IL,PROD-89994,Technology,Copiers,441.44
UN-1993-797380,28/03/2023,CL-44578,Home Office,United States,Los Angeles,CA,PROD-93397,Office Supplies,Labels,86.45
UN-1998-773505,09/09/2021,CL-19178,Corporate,United States,Chicago,IL,PROD-71025,Office Supplies,Labels,126.94
CA-1979-461377,20/04/2024,CL-86144,Home Office,Canada,Calgary,AB,PROD-17632,Office Supplies,Binders,79.34
CA-2015-179428,16/11/2020,CL-62066,Home Office,Canada,Toronto,ON,PROD-33157,Furniture,Tables,298.97
CA-1997-392691,22/06/2022,CL-82916,Home Office,Canada,Toronto,ON,PROD-89421,Office Supplies,Binders,96.87
CA-2020-293136,09/06/2024,CL-78338,Corporate,Canada,Toronto,ON,PROD-96534,Technology,Phones,575.9
BR-1979-771520,26/11/2020,CL-25649,Home Office,Brazil,São Paulo,SP,PROD-68708,Furniture,Bookcases,354.5
BR-2019-275785,13/04/2024,CL-99948,Corporate,Brazil,Salvador,BA,PROD-41076,Furniture,Chairs,303.12
CA-1977-569961,01/02/2023,CL-93051,Corporate,Canada,Vancouver,BC,PROD-36804,Office Supplies,Paper,160.93
CA-1970-507024,24/06/2020,CL-50723,Corporate,Canada,Montreal,QC,PROD-61103,Technology,Copiers,742.6
CA-2020-734054,12/06/2023,CL-30955,Consumer,Canada,Calgary,AB,PROD-33293,Technology,Copiers,670.7
BR-2007-853557,17/02/2024,CL-57056,Consumer,Brazil,Rio de Janeiro,RJ,PROD-25187,Technology,Phones,748.08
BR-1972-868425,24/07/2024,CL-79851,Corporate,Brazil,Salvador,BA,PROD-93520,Technology,Accessories,713.8
CA-2009-588940,16/01/2024,CL-41418,Consumer,Canada,Vancouver,BC,PROD-42502,Furniture,Tables,328.82
CA-1991-656372,09/06/2020,CL-57850,Home Office,Canada,Vancouver,BC,PROD-65857,Furniture,Furnishings,284.27
CA-1975-799548,07/05/2024,CL-58027,Corporate,Canada,Ottawa,ON,PROD-79827,Technology,Accessories,367.14
BR-1982-488976,07/01/2021,CL-95821,Corporate,Brazil,São Paulo,SP,PROD-76567,Office Supplies,Labels,193.58
BR-2017-558110,14/02/2021,CL-54709,Home Office,Brazil,Rio de Janeiro,RJ,PROD-48469,Office Supplies,Paper,131.16
UN-1976-460009,10/11/2024,CL-72342,Consumer,United States,Chicago,IL,PROD-82195,Technology,Machines,653.75
UN-2000-793605,04/09/2023,CL-53860,Consumer,United States,Miami,FL,PROD-45908,Furniture,Chairs,189.79
UN-2025-651562,20/02/2022,CL-81752,Consumer,United States,Los Angeles,CA,PROD-92456,Furniture,Bookcases,324.75
BR-1986-801491,12/12/2021,CL-25177,Consumer,Brazil,Curitiba,PR,PROD-95512,Technology,Phones,467.72
CA-2024-113154,09/07/2023,CL-63387,Consumer,Canada,Calgary,AB,PROD-51011,Furniture,Chairs,160.96
CA-2009-756754,04/01/2022,CL-82403,Consumer,Canada,Vancouver,BC,PROD-55643,Office Supplies,Storage,1.0
CA-2021-708722,15/05/2022,CL-27729,Corporate,Canada,Calgary,AB,PROD-79485,Furniture,Bookcases,517.96
BR-1971-884759,20/05/2022,CL-19615,Home Office,Brazil,São Paulo,SP,PROD-14180,Furniture,Furnishings,121.52
CA-1988-511781,27/07/2023,CL-93125,Corporate,Canada,Toronto,ON,PROD-26309,Furniture,Tables,226.14
BR-1989-511787,02/12/2024,CL-23161,Corporate,Brazil,Belo Horizonte,MG,PROD-68469,Furniture,Furnishings,207.18
BR-2017-377287,16/05/2025,CL-54987,Home Office,Brazil,Curitiba,PR,PROD-96539,Furniture,Chairs,349.85
CA-1975-748255,19/02/2023,CL-58070,Corporate,Canada,Toronto,ON,PROD-46282,Office Supplies,Paper,146.06
UN-1992-963462,23/12/2023,CL-27243,Consumer,United States,New York,NY,PROD-38633,Office Supplies,Paper,107.06
UN-1973-668468,09/06/2024,CL-94279,Home Office,United States,Houston,TX,PROD-89758,Office Supplies,Labels,208.36
UN-2009-577341,06/03/2024,CL-99157,Home Office,United States,Chicago,IL,PROD-81964,Office Supplies,Binders,125.28
UN-1982-505324,10/12/2022,CL-41200,Home Office,United States,Los Angeles,CA,PROD-29587,Technology,Machines,695.17
UN-1977-943978,26/08/2021,CL-82525,Consumer,United States,Chicago,IL,PROD-14059,Furniture,Tables,510.34
CA-1985-841140,27/11/2024,CL-23104,Corporate,Canada,Calgary,AB,PROD-18489,Office Supplies,Storage,44.19
UN-1980-170373,08/09/2020,CL-47852,Corporate,United States,Houston,TX,PROD-20318,Furniture,Tables,212.74
CA-1982-818864,22/09/2022,CL-83642,Consumer,Canada,Calgary,AB,PROD-54321,Furniture,Bookcases,218.91
CA-2016-744250,14/10/2023,CL-47461,Corporate,Canada,Ottawa,ON,PROD-53295,Technology,Machines,259.59
CA-1998-878050,02/09/2022,CL-68330,Corporate,Canada,Calgary,AB,PROD-70735,Technology,Phones,551.19
BR-2023-204657,28/11/2024,CL-54525,Consumer,Brazil,Rio de Janeiro,RJ,PROD-70266,Furniture,Chairs,371.74
UN-2012-955833,05/04/2023,CL-35611,Consumer,United States,Chicago,IL,PROD-37420,Technology,Phones,506.33
CA-2020-217940,26/03/2023,CL-35350,Home Office,Canada,Vancouver,BC,PROD-52761,Technology,Accessories,250.67
BR-2009-896405,09/05/2021,CL-57012,Corporate,Brazil,Curitiba,PR,PROD-61144,Office Supplies,Binders,90.85
BR-1979-503257,16/08/2020,CL-13366,Home Office,Brazil,São Paulo,SP,PROD-82698,Technology,Phones,609.79
UN-1990-578717,16/09/2020,CL-23428,Consumer,United States,New York,NY,PROD-91157,Technology,Copiers,876.09
CA-2022-950458,31/12/2020,CL-72031,Home Office,Canada,Montreal,QC,PROD-15065,Office Supplies,Labels,105.64
BR-1991-185883,19/12/2020,CL-50041,Corporate,Brazil,São Paulo,SP,PROD-62334,Technology,Copiers,605.1
BR-2007-108787,03/01/2023,CL-17055,Home Office,Brazil,Belo Horizonte,MG,PROD-55857,Furniture,Furnishings,381.08
BR-1972-764600,15/09/2024,CL-12749,Corporate,Brazil,São Paulo,SP,PROD-18224,Furniture,Chairs,211.46
BR-1976-372583,07/02/2023,CL-22282,Consumer,Brazil,São Paulo,SP,PROD-15141,Office Supplies,Paper,96.94
CA-2011-703400,03/11/2020,CL-30828,Consumer,Canada,Vancouver,BC,PROD-89491,Technology,Accessories,298.84
UN-1982-819270,19/04/2022,CL-73618,Home Office,United States,Miami,FL,PROD-55437,Furniture,Bookcases,254.88
CA-1996-862086,01/11/2022,CL-33880,Consumer,Canada,Calgary,AB,PROD-45495,Office Supplies,Binders,74.44
CA-2019-325144,10/07/2023,CL-27988,Home Office,Canada,Vancouver,BC,PROD-48650,Furniture,Chairs,364.44
CA-1985-905100,10/07/2022,CL-27162,Corporate,Canada,Calgary,AB,PROD-31293,Office Supplies,Labels,37.77
BR-1983-208353,17/12/2023,CL-32693,Home Office,Brazil,Rio de Janeiro,RJ,PROD-16746,Technology,Accessories,505.64
CA-1970-567540,10/06/2022,CL-70954,Consumer,Canada,Calgary,AB,PROD-81258,Furniture,Tables,343.26
CA-2002-235231,06/02/2023,CL-54660,Home Office,Canada,Montreal,QC,PROD-62364,Furniture,Furnishings,451.06
CA-2017-708805,20/07/2023,CL-58008,Corporate,Canada,Toronto,ON,PROD-67635,Office Supplies,Binders,149.16
CA-1983-251926,28/12/2022,CL-88545,Consumer,Canada,Toronto,ON,PROD-35352,Technology,Phones,474.23
CA-2017-271769,17/05/2024,CL-83955,Corporate,Canada,Montreal,QC,PROD-19534,Office Supplies,Storage,43.91
BR-1970-323249,12/11/2020,CL-91177,Consumer,Brazil,Rio de Janeiro,RJ,PROD-75629,Technology,Copiers,515.57
CA-2006-831319,30/04/2025,CL-61148,Home Office,Canada,Montreal,QC,PROD-82230,Technology,Phones,479.71
CA-1978-974938,24/10/2022,CL-62015,Home Office,Canada,Ottawa,ON,PROD-79887,Office Supplies,Storage,118.6
BR-2022-102649,13/11/2023,CL-42245,Corporate,Brazil,Belo Horizonte,MG,PROD-36650,Technology,Copiers,323.73
BR-1985-871240,28/08/2022,CL-22785,Consumer,Brazil,Belo Horizonte,MG,PROD-38047,Office Supplies,Storage,80.08
UN-2000-972551,01/04/2024,CL-30867,Corporate,United States,Miami,FL,PROD-77189,Office Supplies,Labels,122.2
CA-2013-393742,11/09/2020,CL-40219,Home Office,Canada,Calgary,AB,PROD-45821,Office Supplies,Paper,131.37
CA-1976-638833,30/08/2021,CL-80399,Corporate,Canada,Vancouver,BC,PROD-20343,Furniture,Tables,107.59
UN-1970-522359,07/05/2024,CL-42568,Consumer,United States,Los Angeles,CA,PROD-49184,Furniture,Tables,262.86
CA-2000-676652,16/09/2022,CL-44396,Home Office,Canada,Calgary,AB,PROD-78119,Technology,Machines,587.66
